w_mom,w_lv,w_rsi,w_vol,tr_sharpe,tr_cumret,tr_mdd,te_sharpe,te_cumret,te_mdd
0.2,0.4,0.4,0.0,-0.15989864,-0.10003656,-0.35765296,1.059609,0.38371646,-0.18099512
0.2,0.45,0.0,0.35000000000000003,-0.71711063,-0.3472975,-0.46835744,1.3558457,0.6583259,-0.20849226
0.2,0.45,0.05,0.30000000000000004,-0.54508066,-0.27755266,-0.48732919,0.8587846,0.340384,-0.18820743
0.2,0.45,0.1,0.25,-0.4045412,-0.21622396,-0.41410053,0.6555429,0.22031856,-0.19820522
0.2,0.45,0.15000000000000002,0.2,-0.5125564,-0.24193811,-0.4159937,1.4635057,0.6506499,-0.1709521
0.2,0.45,0.2,0.15000000000000002,-0.001330138,-0.03850746,-0.3257134,1.2316247,0.4758675,-0.15740454
0.2,0.45,0.25,0.1,0.003315981,-0.035872817,-0.38291898,0.9969256,0.35274994,-0.20306163
0.2,0.45,0.30000000000000004,0.05,-0.19402178,-0.10635477,-0.36863577,0.9906293,0.3394431,-0.15984505
0.2,0.45,0.35000000000000003,0.0,-0.090037815,-0.06939733,-0.34195516,0.8531822,0.28267634,-0.20402057
0.2,0.5,0.0,0.30000000000000004,-0.7103163,-0.31385845,-0.46720734,1.1517104,0.50397,-0.20799717
0.2,0.5,0.05,0.25,-0.67240214,-0.2915001,-0.4630473,0.647735,0.22128642,-0.19559883
0.2,0.5,0.1,0.2,-0.3197322,-0.17804676,-0.385128,0.89395016,0.3326336,-0.17074224
0.2,0.5,0.15000000000000002,0.15000000000000002,-0.36077338,-0.18408316,-0.35547155,1.4297721,0.61177933,-0.16241114
0.2,0.5,0.2,0.1,-0.20421034,-0.119719505,-0.3820494,1.2519039,0.46976638,-0.13502222
0.2,0.5,0.25,0.05,0.18943612,0.04985392,-0.30839613,0.7825026,0.24544156,-0.19037305
0.2,0.5,0.30000000000000004,0.0,0.2358953,0.07005894,-0.30698252,0.77901495,0.24477208,-0.24118978
0.2,0.55,0.0,0.25,-0.5206427,-0.24272221,-0.4030789,0.98029196,0.39642859,-0.21232341
0.2,0.55,0.05,0.2,-0.17937993,-0.10651022,-0.31699362,0.37956798,0.10054827,-0.20763172
0.2,0.55,0.1,0.15000000000000002,-0.120666645,-0.091252565,-0.31481472,1.0963949,0.42888677,-0.17737865
0.2,0.55,0.15000000000000002,0.1,-0.46914032,-0.21609855,-0.42551774,0.87293994,0.2940148,-0.15301801
0.2,0.55,0.2,0.05,-0.3483379,-0.16275537,-0.3495661,0.8033081,0.2572372,-0.21805651
0.2,0.55,0.25,0.0,-0.13726816,-0.08503938,-0.34882072,0.4204434,0.10682356,-0.2732974
0.2,0.6000000000000001,0.0,0.2,-0.34868827,-0.17388487,-0.33506757,0.7603052,0.2631302,-0.19147429
0.2,0.6000000000000001,0.05,0.15000000000000002,-0.47828308,-0.20811576,-0.3644845,0.3362241,0.0798862,-0.2760553
0.2,0.6000000000000001,0.1,0.1,-0.6223244,-0.24855709,-0.3839959,1.1960424,0.46102798,-0.1805865
0.2,0.6000000000000001,0.15000000000000002,0.05,-0.17289242,-0.09330404,-0.35788313,1.0759867,0.37225246,-0.19738743
0.2,0.6000000000000001,0.2,0.0,-0.1484706,-0.0861606,-0.3446858,0.46945256,0.12288988,-0.24700284
0.2,0.65,0.0,0.15000000000000002,-0.18349376,-0.10539013,-0.31758752,0.22976357,0.03989494,-0.26937202
0.2,0.65,0.05,0.1,-0.4267429,-0.18351907,-0.32662445,0.4711818,0.12863243,-0.24724112
0.2,0.65,0.1,0.05,-0.67158633,-0.25387776,-0.4198048,0.95478374,0.32893038,-0.20460333
0.2,0.65,0.15000000000000002,0.0,-0.34465417,-0.15641415,-0.3347269,0.3158487,0.06728721,-0.2793271
0.2,0.7000000000000001,0.0,0.1,-0.42167532,-0.18653798,-0.36744452,0.39617193,0.10296106,-0.25884968
0.2,0.7000000000000001,0.05,0.05,-0.9809771,-0.31360513,-0.4232901,0.6758938,0.2026366,-0.2364038
0.2,0.7000000000000001,0.1,0.0,-0.37794986,-0.155792,-0.3422282,0.6369331,0.18620491,-0.2742689
0.2,0.75,0.0,0.05,-0.84924203,-0.28908247,-0.4091939,0.587431,0.16987658,-0.24105014
0.2,0.75,0.05,0.0,-0.7380707,-0.2368238,-0.36988038,0.057448443,-0.015051246,-0.30531466
0.2,0.8,0.0,0.0,-0.3725857,-0.14471853,-0.2853789,0.9845357,0.31392598,-0.22860382
0.25,0.0,0.0,0.75,3.3300133,87.35406,-0.25826693,4.324078,44.968674,-0.26957893
0.25,0.0,0.05,0.7000000000000001,2.997467,60.391953,-0.2959225,3.6667747,23.501612,-0.36400193
0.25,0.0,0.1,0.65,2.5890136,28.529596,-0.33129743,3.5613492,15.690063,-0.28756595
0.25,0.0,0.15000000000000002,0.6000000000000001,2.109217,9.333825,-0.31113368,3.602709,15.448378,-0.32923397
0.25,0.0,0.2,0.55,1.7478973,4.626783,-0.271533,3.9194412,17.115904,-0.26873645
0.25,0.0,0.25,0.5,1.5629901,3.4358568,-0.24667281,3.1163661,6.7238297,-0.23521747
0.25,0.0,0.30000000000000004,0.45,1.397611,2.5203347,-0.2575582,2.8924642,5.7526727,-0.3058743
0.25,0.0,0.35000000000000003,0.4,1.1066327,1.5460229,-0.30013642,2.812366,4.8855543,-0.3224043
0.25,0.0,0.4,0.35000000000000003,1.1114823,1.4574332,-0.3410918,2.2145512,2.530985,-0.30020627
0.25,0.0,0.45,0.30000000000000004,1.1909746,1.572679,-0.35228267,2.1377401,2.301891,-0.31152752
0.25,0.0,0.5,0.25,0.94345415,1.0447984,-0.35866603,2.2126155,2.3707433,-0.31202266
0.25,0.0,0.55,0.2,1.194454,1.6374881,-0.31640798,1.5062356,1.144145,-0.31663576
0.25,0.0,0.6000000000000001,0.15000000000000002,1.2572615,1.8653872,-0.33926156,1.0341198,0.61150694,-0.31332648
0.25,0.0,0.65,0.1,0.7427463,0.71224666,-0.32110953,1.0349133,0.6326628,-0.33710003
0.25,0.0,0.7000000000000001,0.05,0.20858654,0.047400713,-0.42305648,1.5352516,1.2569234,-0.30668986
0.25,0.0,0.75,0.0,-0.15333608,-0.22613615,-0.4023496,2.0519848,1.8099957,-0.22694285
0.25,0.05,0.0,0.7000000000000001,2.4189718,16.356384,-0.30673677,4.3857503,27.431868,-0.18495063
0.25,0.05,0.05,0.65,2.5275054,16.586443,-0.20708354,3.71355,15.125435,-0.25619605
0.25,0.05,0.1,0.6000000000000001,1.5021265,3.3248992,-0.2798988,3.4375923,11.103862,-0.22270629
0.25,0.05,0.15000000000000002,0.55,1.299154,2.304276,-0.26796824,3.5589569,10.900099,-0.2866789
0.25,0.05,0.2,0.5,0.9487022,1.1594665,-0.34912905,3.5756967,9.418796,-0.24801318
0.25,0.05,0.25,0.45,1.2330664,1.9732699,-0.2705807,2.9073284,5.37621,-0.2357179
0.25,0.05,0.30000000000000004,0.4,1.1317908,1.5986211,-0.35310444,2.8207486,4.1664486,-0.23951836
0.25,0.05,0.35000000000000003,0.35000000000000003,1.257481,1.6858296,-0.4127747,2.3659453,2.6830623,-0.29531896
0.25,0.05,0.4,0.30000000000000004,1.1901569,1.4632859,-0.41630256,2.3484836,2.544751,-0.25403857
0.25,0.05,0.45,0.25,1.102915,1.2940886,-0.4692196,1.7469625,1.4082668,-0.29625562
0.25,0.05,0.5,0.2,0.7296771,0.6568475,-0.49047264,1.4239502,0.95801115,-0.3037811
0.25,0.05,0.55,0.15000000000000002,0.8070005,0.7590282,-0.42103797,0.82838184,0.40788543,-0.31046444
0.25,0.05,0.6000000000000001,0.1,0.5426195,0.4176041,-0.49664223,0.21036738,0.020528078,-0.35949323
0.25,0.05,0.65,0.05,-0.006257266,-0.11770707,-0.3861604,1.1191314,0.62726986,-0.26586387
0.25,0.05,0.7000000000000001,0.0,-0.12645505,-0.18885142,-0.439695,1.842341,1.3378601,-0.20221126
0.25,0.1,0.0,0.65,0.7686763,0.7549586,-0.33667517,3.1719143,6.250925,-0.20440407
0.25,0.1,0.05,0.6000000000000001,0.57655555,0.44671166,-0.24823897,2.7702875,4.1871333,-0.22332759
0.25,0.1,0.1,0.55,0.14958744,-0.00076007843,-0.38298106,3.111553,5.5325446,-0.16817583
0.25,0.1,0.15000000000000002,0.5,-0.021208916,-0.14322412,-0.39471266,3.1293921,5.657141,-0.1956249
0.25,0.1,0.2,0.45,0.25038943,0.08978367,-0.5316617,2.955729,5.2837176,-0.18874073
0.25,0.1,0.25,0.4,1.0025975,1.1170373,-0.37604275,2.8386574,3.883697,-0.2469562
0.25,0.1,0.30000000000000004,0.35000000000000003,1.2269465,1.5508757,-0.39419895,3.0566463,4.1588435,-0.16756165
0.25,0.1,0.35000000000000003,0.30000000000000004,0.9449606,0.9562149,-0.46100792,2.4642618,2.4656117,-0.20405003
0.25,0.1,0.4,0.25,0.84004277,0.7756734,-0.4005988,1.7608851,1.3144886,-0.22091003
0.25,0.1,0.45,0.2,0.29049337,0.12827706,-0.51452,1.3582834,0.82248855,-0.25825873
0.25,0.1,0.5,0.15000000000000002,0.5259642,0.36845303,-0.5310311,1.0607148,0.54989827,-0.23958503
0.25,0.1,0.55,0.1,0.78677684,0.66360044,-0.43680578,0.7370722,0.31745672,-0.31718484
0.25,0.1,0.6000000000000001,0.05,0.19754873,0.051136613,-0.41428688,1.5901878,1.0301509,-0.17400232
0.25,0.1,0.65,0.0,0.038886365,-0.06446236,-0.3160138,1.5659506,0.91022587,-0.17553467
0.25,0.15000000000000002,0.0,0.6000000000000001,-0.6554245,-0.42639095,-0.5124384,2.086626,2.0959074,-0.27960417
0.25,0.15000000000000002,0.05,0.55,-0.4209341,-0.3145644,-0.4021483,2.6890774,3.118073,-0.17414805
0.25,0.15000000000000002,0.1,0.5,0.006366863,-0.080810964,-0.3299859,2.3307905,2.4739287,-0.19279134
0.25,0.15000000000000002,0.15000000000000002,0.45,0.45814547,0.27941942,-0.35122117,2.3000095,2.6046612,-0.20898858
0.25,0.15000000000000002,0.2,0.4,0.43322888,0.2583953,-0.34386122,2.4188516,2.8360474,-0.23554415
0.25,0.15000000000000002,0.25,0.35000000000000003,0.7251706,0.5851536,-0.33138105,2.5633922,2.6958895,-0.15013358
0.25,0.15000000000000002,0.30000000000000004,0.30000000000000004,0.5494334,0.37988603,-0.448363,2.2750564,2.043814,-0.15155883
0.25,0.15000000000000002,0.35000000000000003,0.25,0.6734337,0.51598895,-0.44777304,2.3270211,2.1042755,-0.13221166
0.25,0.15000000000000002,0.4,0.2,0.36805716,0.19255519,-0.46477547,1.6742251,1.0569632,-0.15562136
0.25,0.15000000000000002,0.45,0.15000000000000002,0.33440483,0.16472983,-0.48872817,1.2234211,0.64343107,-0.22669314
0.25,0.15000000000000002,0.5,0.1,0.1026675,-0.014740229,-0.51889884,0.8544831,0.37288034,-0.30597746
0.25,0.15000000000000002,0.55,0.05,-0.058460865,-0.111266315,-0.4688953,1.297864,0.66253364,-0.22942162
0.25,0.15000000000000002,0.6000000000000001,0.0,0.13812357,0.01390934,-0.30153707,1.3397676,0.6388352,-0.25624833
0.25,0.2,0.0,0.55,-0.9287611,-0.4886716,-0.53754896,2.326734,2.472254,-0.19873114
0.25,0.2,0.05,0.5,-0.7764523,-0.42520267,-0.44912082,2.5633261,2.6922863,-0.18253674
0.25,0.2,0.1,0.45,-0.745764,-0.40936655,-0.47512552,1.7003134,1.2165954,-0.20108595
0.25,0.2,0.15000000000000002,0.4,0.2661277,0.102832675,-0.34045932,1.9550543,1.6807544,-0.18814234
0.25,0.2,0.2,0.35000000000000003,0.015565685,-0.058550656,-0.4033092,2.0315924,1.696492,-0.20321506
0.25,0.2,0.25,0.30000000000000004,0.097589806,-0.015100837,-0.49807122,2.2234275,1.7704551,-0.16772904
0.25,0.2,0.30000000000000004,0.25,0.26370046,0.102027416,-0.4353274,2.5749285,2.355256,-0.12783372
0.25,0.2,0.35000000000000003,0.2,-0.06890755,-0.10765588,-0.4762553,1.715829,1.0222657,-0.13000782
0.25,0.2,0.4,0.15000000000000002,-0.15179542,-0.15257764,-0.48948756,1.7660815,1.0082765,-0.15121387
0.25,0.2,0.45,0.1,-0.31125993,-0.23930228,-0.5206289,1.0420927,0.4305855,-0.19536965
0.25,0.2,0.5,0.05,-0.06124792,-0.098858416,-0.465995,1.2397579,0.53244185,-0.17562525
0.25,0.2,0.55,0.0,0.2995429,0.124107,-0.3460611,1.5671705,0.7438123,-0.22245926
0.25,0.25,0.0,0.5,-0.5772473,-0.35161668,-0.41636384,2.452626,2.2645512,-0.19573958
0.25,0.25,0.05,0.45,-0.42841086,-0.27692074,-0.35696957,2.3962553,2.084228,-0.14014253
0.25,0.25,0.1,0.4,-0.37181202,-0.23840731,-0.3609178,2.1441872,1.6215951,-0.17059577
0.25,0.25,0.15000000000000002,0.35000000000000003,0.13128424,0.018042088,-0.32412878,1.9944655,1.5558791,-0.15859371
0.25,0.25,0.2,0.30000000000000004,-0.48394877,-0.28452718,-0.46253955,1.7957208,1.2534943,-0.17502286
0.25,0.25,0.25,0.25,-0.37373862,-0.24444163,-0.4701641,2.0199325,1.3579617,-0.14949436
0.25,0.25,0.30000000000000004,0.2,-0.28339157,-0.19875473,-0.4570704,1.8110142,1.0290425,-0.13192779
0.25,0.25,0.35000000000000003,0.15000000000000002,-0.41508344,-0.2547369,-0.5005425,1.5374728,0.76710474,-0.14595021
0.25,0.25,0.4,0.1,-0.38525867,-0.23939055,-0.4885199,0.9640477,0.3742125,-0.18900064
0.25,0.25,0.45,0.05,0.1195639,0.011598825,-0.41121492,1.4174587,0.61752975,-0.20960513
0.25,0.25,0.5,0.0,-0.01428987,-0.061007917,-0.37555864,1.4328496,0.61462915,-0.2184916
0.25,0.30000000000000004,0.0,0.45,-0.32543913,-0.22300065,-0.32116666,2.0406473,1.4845934,-0.20542422
0.25,0.30000000000000004,0.05,0.4,-0.46978268,-0.2734046,-0.35792384,2.3449671,1.9151545,-0.18831898
0.25,0.30000000000000004,0.1,0.35000000000000003,-0.28311822,-0.18595487,-0.34101194,1.7870272,1.0676265,-0.16133319
0.25,0.30000000000000004,0.15000000000000002,0.30000000000000004,-0.55397815,-0.28981036,-0.45292252,1.3288267,0.7568182,-0.17585924
0.25,0.30000000000000004,0.2,0.25,-0.5068411,-0.26469177,-0.46809003,1.6285176,0.88935935,-0.1525384
0.25,0.30000000000000004,0.25,0.2,-0.5430565,-0.3048482,-0.4668503,1.4974488,0.73490715,-0.16055411
0.25,0.30000000000000004,0.30000000000000004,0.15000000000000002,-0.4403392,-0.24355412,-0.42586195,1.1900175,0.5035032,-0.20917746
0.25,0.30000000000000004,0.35000000000000003,0.1,-0.24906006,-0.16368127,-0.4173052,0.8964852,0.33739388,-0.20303495
0.25,0.30000000000000004,0.4,0.05,0.116776675,0.012742639,-0.39325362,1.1087213,0.42554474,-0.16605923
0.25,0.30000000000000004,0.45,0.0,0.18297191,0.04850626,-0.33619887,1.3639133,0.56028974,-0.16515289
0.25,0.35000000000000003,0.0,0.4,-0.45251852,-0.2679305,-0.35324007,1.3659575,0.7184125,-0.22738464
0.25,0.35000000000000003,0.05,0.35000000000000003,-0.40752622,-0.23758334,-0.35435292,2.1873028,1.448147,-0.17662384
0.25,0.35000000000000003,0.1,0.30000000000000004,-0.6291441,-0.32087708,-0.46288103,1.6380326,0.865849,-0.16380034
0.25,0.35000000000000003,0.15000000000000002,0.25,-0.397425,-0.22150499,-0.43996707,0.7140821,0.2619753,-0.1986544
0.25,0.35000000000000003,0.2,0.2,-0.80033684,-0.35384655,-0.4560857,1.6091461,0.86088717,-0.14164077
0.25,0.35000000000000003,0.25,0.15000000000000002,-0.84332734,-0.3648165,-0.46770403,1.4635475,0.641412,-0.18270428
0.25,0.35000000000000003,0.30000000000000004,0.1,-0.17322436,-0.12475079,-0.42018533,0.98348635,0.37685966,-0.21137232
0.25,0.35000000000000003,0.35000000000000003,0.05,-0.19258308,-0.13020658,-0.40382352,0.85111946,0.291507,-0.19503173
0.25,0.35000000000000003,0.4,0.0,0.1176821,0.015382886,-0.34541363,1.1397839,0.43213856,-0.18217368
0.25,0.4,0.0,0.35000000000000003,-0.5703863,-0.30602032,-0.43870363,1.6257911,0.89424014,-0.20861119
0.25,0.4,0.05,0.30000000000000004,-0.8436591,-0.3860302,-0.49710318,1.6053591,0.8241533,-0.21345554
0.25,0.4,0.1,0.25,-0.94472945,-0.4170429,-0.5538621,1.0270028,0.4228617,-0.17212044
0.25,0.4,0.15000000000000002,0.2,-0.5588944,-0.27307302,-0.44873893,0.72106093,0.25636995,-0.18452092
0.25,0.4,0.2,0.15000000000000002,-0.7299268,-0.32692897,-0.45326787,0.8889601,0.3142197,-0.16840671
0.25,0.4,0.25,0.1,-0.3517155,-0.19105446,-0.40353736,1.1245677,0.44007707,-0.17328557
0.25,0.4,0.30000000000000004,0.05,-0.092171386,-0.08328086,-0.36627313,0.62431055,0.19437087,-0.20276123
0.25,0.4,0.35000000000000003,0.0,0.043747704,-0.01931256,-0.34143656,0.57696986,0.16342127,-0.24279177
0.25,0.45,0.0,0.30000000000000004,-0.7685199,-0.36878306,-0.47363466,1.5753137,0.8273902,-0.20261677
0.25,0.45,0.05,0.25,-0.4690012,-0.25550753,-0.45784047,1.0472605,0.4407835,-0.22898506
0.25,0.45,0.1,0.2,-0.48641998,-0.25213528,-0.46492305,0.3649811,0.093485,-0.22506529
0.25,0.45,0.15000000000000002,0.15000000000000002,-0.77576715,-0.33430964,-0.44849196,1.1377394,0.46478283,-0.16330205
0.25,0.45,0.2,0.1,-0.3565164,-0.1869241,-0.4099451,1.3355763,0.5223502,-0.1623863
0.25,0.45,0.25,0.05,0.15812355,0.035945296,-0.34956446,0.48911443,0.13726723,-0.2106812
0.25,0.45,0.30000000000000004,0.0,-0.20545556,-0.117313564,-0.37084273,0.6164701,0.1766324,-0.1969133
0.25,0.5,0.0,0.25,-0.9057503,-0.38003552,-0.47617206,1.0658679,0.45919502,-0.22188476
0.25,0.5,0.05,0.2,-0.7778429,-0.3302164,-0.46364078,0.87217647,0.34204924,-0.23060389
0.25,0.5,0.1,0.15000000000000002,-0.26036483,-0.15837014,-0.40351948,0.26982585,0.055539608,-0.28089857
0.25,0.5,0.15000000000000002,0.1,-0.56663895,-0.26115924,-0.4321716,1.4031928,0.6203184,-0.18738145
0.25,0.5,0.2,0.05,-0.28772298,-0.15842217,-0.36144608,0.5736067,0.16843832,-0.17671484
0.25,0.5,0.25,0.0,-0.059745654,-0.056474686,-0.34704027,0.5826117,0.16535401,-0.20413576
0.25,0.55,0.0,0.2,-0.88268435,-0.36066765,-0.447491,0.6306721,0.20900011,-0.20672874
0.25,0.55,0.05,0.15000000000000002,-0.56692666,-0.24558884,-0.3931378,0.30373135,0.069877625,-0.27026224
0.25,0.55,0.1,0.1,-0.6882092,-0.28276205,-0.40599892,0.54627085,0.1584326,-0.20183317
0.25,0.55,0.15000000000000002,0.05,-0.44606784,-0.19476223,-0.390934,0.7153016,0.22744489,-0.20659271
0.25,0.55,0.2,0.0,-0.15419896,-0.09079003,-0.31130436,0.14203148,0.011373639,-0.3188364
0.25,0.6000000000000001,0.0,0.15000000000000002,-0.6988642,-0.29979253,-0.4216465,0.36367935,0.090075016,-0.25357962
0.25,0.6000000000000001,0.05,0.1,-0.47174597,-0.21043742,-0.37829596,-0.02799442,-0.049851596,-0.30372497
0.25,0.6000000000000001,0.1,0.05,-0.30888468,-0.14729846,-0.3788829,0.80646205,0.27174413,-0.25353566
0.25,0.6000000000000001,0.15000000000000002,0.0,-0.40916002,-0.17555279,-0.35685086,0.45807886,0.12162602,-0.26127675
0.25,0.65,0.0,0.1,-0.83555007,-0.31989664,-0.4544929,0.16668838,0.017534018,-0.2898813
0.25,0.65,0.05,0.05,-0.80269873,-0.2853703,-0.39613214,0.17712879,0.02214837,-0.32379648
0.25,0.65,0.1,0.0,-0.34714943,-0.15440601,-0.33933896,0.655499,0.19054925,-0.29512185
0.25,0.7000000000000001,0.0,0.05,-0.8921165,-0.31983167,-0.40781432,0.5572638,0.15822887,-0.26708725
0.25,0.7000000000000001,0.05,0.0,-0.8931415,-0.29339063,-0.4087167,0.06699876,-0.011986792,-0.3644388
0.25,0.75,0.0,0.0,-0.57982165,-0.22601229,-0.35687837,0.9888459,0.33517134,-0.27784932
0.30000000000000004,0.0,0.0,0.7000000000000001,3.306392,91.08818,-0.29354715,4.574324,55.946716,-0.26957902
0.30000000000000004,0.0,0.05,0.65,3.2211878,90.13103,-0.32743606,3.715225,25.092499,-0.36400196
0.30000000000000004,0.0,0.1,0.6000000000000001,2.6474822,29.409704,-0.34230033,3.518532,15.840902,-0.32260656
0.30000000000000004,0.0,0.15000000000000002,0.55,2.3823278,16.17339,-0.38886952,3.318804,11.04715,-0.29107422
0.30000000000000004,0.0,0.2,0.5,2.1892312,8.781429,-0.24894238,4.010569,19.648474,-0.24818347
0.30000000000000004,0.0,0.25,0.45,1.6496087,4.047153,-0.29972723,3.5473006,10.402847,-0.24364106
0.30000000000000004,0.0,0.30000000000000004,0.4,1.3868879,2.6396117,-0.2588832,3.028148,6.641437,-0.26616806
0.30000000000000004,0.0,0.35000000000000003,0.35000000000000003,1.3890806,2.5544295,-0.27735457,2.7603257,4.6767197,-0.32847396
0.30000000000000004,0.0,0.4,0.30000000000000004,0.9653982,1.1244938,-0.2994378,2.4565134,3.2750297,-0.3350543
0.30000000000000004,0.0,0.45,0.25,1.0175688,1.2181094,-0.30229926,2.2381659,2.5245697,-0.28889412
0.30000000000000004,0.0,0.5,0.2,1.1250573,1.4293246,-0.37457722,1.5445558,1.2411039,-0.27803084
0.30000000000000004,0.0,0.55,0.15000000000000002,1.1845225,1.6549802,-0.26374394,1.4538574,1.0742221,-0.28281727
0.30000000000000004,0.0,0.6000000000000001,0.1,0.9016224,1.034281,-0.35783714,1.0937549,0.6760055,-0.32735875
0.30000000000000004,0.0,0.65,0.05,0.24403591,0.08007455,-0.4167037,0.9270079,0.5379921,-0.30010957
0.30000000000000004,0.0,0.7000000000000001,0.0,0.3163044,0.15336478,-0.36485106,1.4657196,1.0222251,-0.2266561
0.30000000000000004,0.05,0.0,0.65,2.3428483,14.582741,-0.28818145,3.927814,18.91854,-0.19275522
0.30000000000000004,0.05,0.05,0.6000000000000001,2.3715792,14.631449,-0.23988023,3.8550293,18.995316,-0.25422287
0.30000000000000004,0.05,0.1,0.55,1.8227679,5.8234777,-0.3252545,3.485174,11.263379,-0.23505802
0.30000000000000004,0.05,0.15000000000000002,0.5,1.5223696,3.2696986,-0.25002044,3.7165751,12.988215,-0.32008025
0.30000000000000004,0.05,0.2,0.45,0.78712803,0.87855923,-0.3005529,3.5454304,10.095582,-0.2227898
0.30000000000000004,0.05,0.25,0.4,1.2473322,2.0081384,-0.24956292,2.7976372,4.7105975,-0.24627164
0.30000000000000004,0.05,0.30000000000000004,0.35000000000000003,1.3631333,2.2766027,-0.29116073,2.591312,4.00242,-0.32278463
0.30000000000000004,0.05,0.35000000000000003,0.30000000000000004,1.5329007,2.7329698,-0.27751875,2.326547,2.671538,-0.31877947
0.30000000000000004,0.05,0.4,0.25,1.0199988,1.1732707,-0.46129358,1.9860524,1.8786311,-0.27766228
0.30000000000000004,0.05,0.45,0.2,0.8710108,0.9031397,-0.38771874,1.3779882,0.9720826,-0.2852148
0.30000000000000004,0.05,0.5,0.15000000000000002,0.97355586,1.0936804,-0.4494488,1.1958615,0.76502264,-0.28446165
0.30000000000000004,0.05,0.55,0.1,0.57519275,0.45926118,-0.43001074,0.5972751,0.25312793,-0.33521459
0.30000000000000004,0.05,0.6000000000000001,0.05,0.4424964,0.29415345,-0.3416011,0.9219878,0.47871864,-0.31266782
0.30000000000000004,0.05,0.65,0.0,0.028449707,-0.09485978,-0.3247613,1.3189827,0.81337345,-0.24441701
0.30000000000000004,0.1,0.0,0.6000000000000001,1.1732458,1.5995872,-0.2671779,3.2421303,7.098112,-0.20924252
0.30000000000000004,0.1,0.05,0.55,0.8178172,0.8224535,-0.26350775,2.8557549,4.420059,-0.22295877
0.30000000000000004,0.1,0.1,0.5,0.54070044,0.4113413,-0.27454886,2.8707056,5.390437,-0.21041115
0.30000000000000004,0.1,0.15000000000000002,0.45,0.30534726,0.14301574,-0.3725055,3.168281,6.086977,-0.18774532
0.30000000000000004,0.1,0.2,0.4,-0.050033137,-0.16724253,-0.5535726,3.0168371,5.6584625,-0.2549075
0.30000000000000004,0.1,0.25,0.35000000000000003,0.891913,0.9654684,-0.4407413,2.5785365,3.254539,-0.26924467
0.30000000000000004,0.1,0.30000000000000004,0.30000000000000004,0.86600405,0.88471913,-0.4773351,3.0076213,4.219976,-0.1913347
0.30000000000000004,0.1,0.35000000000000003,0.25,1.0626119,1.2309148,-0.5032481,2.570072,2.8936355,-0.22880547
0.30000000000000004,0.1,0.4,0.2,0.7179804,0.6271312,-0.5025537,1.4948643,1.0108447,-0.2706178
0.30000000000000004,0.1,0.45,0.15000000000000002,0.59870017,0.4627006,-0.5270352,0.91029316,0.46041632,-0.30365923
0.30000000000000004,0.1,0.5,0.1,0.6164168,0.48100471,-0.47600153,0.8543313,0.42465305,-0.31422526
0.30000000000000004,0.1,0.55,0.05,0.30983642,0.14474833,-0.42248923,0.62235284,0.2509756,-0.28903627
0.30000000000000004,0.1,0.6000000000000001,0.0,0.2173472,0.065907836,-0.33288544,1.7011136,1.127151,-0.16638145
0.30000000000000004,0.15000000000000002,0.0,0.55,-0.4203035,-0.3282575,-0.4376437,2.2990818,2.6269414,-0.24476232
0.30000000000000004,0.15000000000000002,0.05,0.5,-0.24953805,-0.23662955,-0.39950287,2.8596218,3.9893122,-0.25274512
0.30000000000000004,0.15000000000000002,0.1,0.45,0.018338764,-0.07724202,-0.32056138,2.5203254,2.9036841,-0.18454592
0.30000000000000004,0.15000000000000002,0.15000000000000002,0.4,-0.06384615,-0.12951303,-0.40684587,2.3455768,2.7611287,-0.18551816
0.30000000000000004,0.15000000000000002,0.2,0.35000000000000003,0.54944986,0.3953663,-0.4033324,2.5211666,3.2489886,-0.26095843
0.30000000000000004,0.15000000000000002,0.25,0.30000000000000004,0.32865646,0.16380632,-0.42750958,2.4629986,2.5640929,-0.18192817
0.30000000000000004,0.15000000000000002,0.30000000000000004,0.25,0.44477707,0.28326178,-0.48474663,1.9956108,1.6660435,-0.17049336
0.30000000000000004,0.15000000000000002,0.35000000000000003,0.2,0.63209003,0.48830283,-0.47948214,1.9509153,1.4826436,-0.2059857
0.30000000000000004,0.15000000000000002,0.4,0.15000000000000002,0.5738257,0.4086225,-0.4430545,1.0652589,0.5549959,-0.21451175
0.30000000000000004,0.15000000000000002,0.45,0.1,0.5853041,0.42432857,-0.43501246,1.3636305,0.7561084,-0.26891795
0.30000000000000004,0.15000000000000002,0.5,0.05,0.48602307,0.2930869,-0.3208996,0.9471539,0.4523611,-0.27317053
0.30000000000000004,0.15000000000000002,0.55,0.0,0.13894004,0.01294899,-0.37022763,0.65166324,0.24229181,-0.27364743
0.30000000000000004,0.2,0.0,0.5,-0.9098439,-0.48905987,-0.5446319,2.5449138,2.9371305,-0.19138391
0.30000000000000004,0.2,0.05,0.45,-0.823682,-0.44928187,-0.5206511,2.4919512,2.5829022,-0.17336369
0.30000000000000004,0.2,0.1,0.4,-0.53892046,-0.34030944,-0.4233659,2.1324594,1.8531384,-0.21837866
0.30000000000000004,0.2,0.15000000000000002,0.35000000000000003,0.07074444,-0.028549492,-0.39684698,1.7387019,1.3988619,-0.2243871
0.30000000000000004,0.2,0.2,0.30000000000000004,0.34102044,0.16677189,-0.35477772,2.286947,2.2394304,-0.23925574
0.30000000000000004,0.2,0.25,0.25,0.12987979,0.0061181784,-0.4497993,2.4817793,2.3231983,-0.18088704
