total_return_pct,max_drawdown_pct,total_trades,winning_trades,win_rate_pct,sharpe_ratio,final_equity_krw,initial_cash_krw,transaction_cost_bps,total_cost_krw,train_end,trade_year,strategy,overlay_mode,alpha,max_notional,max_positions,stop_loss_pct,take_profit_pct,trailing_stop_pct,max_holding_steps,daily_avg_pct_252,target_05pct_day
71.82,-11.93,66,36,54.55,5.4242,1718187.49,1000000,30.0,53931.51,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.15,0.0,20,0.285,False
71.5,-14.85,86,43,50.0,5.1499,1715037.09,1000000,30.0,68370.54,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.15,0.06,10,0.2837301587301587,False
71.5,-14.85,86,43,50.0,5.1499,1715037.09,1000000,30.0,68370.54,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.15,0.06,20,0.2837301587301587,False
37.34,-19.67,62,28,45.16,3.335,1373369.48,1000000,30.0,47267.41,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.25,0.0,10,0.14817460317460318,False
46.02,-13.87,49,21,42.86,4.0929,1460157.28,1000000,30.0,38898.38,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.25,0.0,20,0.18261904761904763,False
82.48,-14.19,76,39,51.32,5.9168,1824770.64,1000000,30.0,61580.64,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.25,0.06,10,0.3273015873015873,False
82.48,-14.19,76,39,51.32,5.9168,1824770.64,1000000,30.0,61580.64,2024,2025,ml_rerank,rerank,10.0,150000,6,0.14,0.25,0.06,20,0.3273015873015873,False
98.18,-14.95,130,64,49.23,6.4596,1981783.53,1000000,30.0,93128.85,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.15,0.0,10,0.3896031746031746,False
93.3,-14.95,123,59,47.97,6.0857,1932975.67,1000000,30.0,87439.29,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.15,0.0,20,0.3702380952380952,False
110.29,-15.8,141,71,50.35,7.0539,2102911.11,1000000,30.0,103479.04,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.15,0.06,10,0.4376587301587302,False
109.25,-15.8,140,69,49.29,7.0071,2092537.74,1000000,30.0,102543.82,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.15,0.06,20,0.43353174603174605,False
92.58,-12.44,109,46,42.2,6.1401,1925780.64,1000000,30.0,78873.8,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.25,0.0,10,0.36738095238095236,False
97.8,-12.44,101,43,42.57,5.9405,1978044.79,1000000,30.0,72960.7,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.25,0.0,20,0.3880952380952381,False
103.9,-19.91,127,59,46.46,5.7952,2039047.06,1000000,30.0,86594.01,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.25,0.06,10,0.41230158730158734,False
103.9,-19.91,127,59,46.46,5.7952,2039047.06,1000000,30.0,86594.01,2024,2025,ml_rerank,rerank,10.0,150000,8,0.06,0.25,0.06,20,0.41230158730158734,False
79.77,-15.57,117,58,49.57,5.5891,1797700.13,1000000,30.0,79888.36,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.15,0.0,10,0.316547619047619,False
79.31,-15.57,107,54,50.47,5.504,1793086.75,1000000,30.0,74260.1,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.15,0.0,20,0.31472222222222224,False
90.51,-17.07,129,67,51.94,6.4777,1905113.69,1000000,30.0,91053.48,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.15,0.06,10,0.3591666666666667,False
90.51,-17.07,129,67,51.94,6.4777,1905113.69,1000000,30.0,91053.48,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.15,0.06,20,0.3591666666666667,False
67.46,-10.4,92,41,44.57,5.1578,1674635.9,1000000,30.0,65559.5,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.25,0.0,10,0.26769841269841266,False
73.31,-10.4,78,33,42.31,5.554,1733081.43,1000000,30.0,56650.64,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.25,0.0,20,0.2909126984126984,False
111.23,-16.42,109,55,50.46,6.908,2112327.66,1000000,30.0,77206.19,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.25,0.06,10,0.4413888888888889,False
111.23,-16.42,109,55,50.46,6.908,2112327.66,1000000,30.0,77206.19,2024,2025,ml_rerank,rerank,10.0,150000,8,0.1,0.25,0.06,20,0.4413888888888889,False
81.15,-11.4,98,52,53.06,5.6515,1811546.2,1000000,30.0,68668.24,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.15,0.0,10,0.32202380952380955,False
91.31,-10.28,92,52,56.52,6.0898,1913116.54,1000000,30.0,66153.68,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.15,0.0,20,0.36234126984126985,False
101.66,-13.06,115,63,54.78,6.4733,2016592.1,1000000,30.0,82800.2,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.15,0.06,10,0.4034126984126984,False
101.66,-13.06,115,63,54.78,6.4733,2016592.1,1000000,30.0,82800.2,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.15,0.06,20,0.4034126984126984,False
58.13,-14.38,81,39,48.15,4.6387,1581251.26,1000000,30.0,55276.66,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.25,0.0,10,0.23067460317460317,False
57.4,-9.38,67,30,44.78,4.892,1573990.19,1000000,30.0,46914.53,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.25,0.0,20,0.22777777777777777,False
114.02,-12.9,103,55,53.4,6.9802,2140205.76,1000000,30.0,73776.27,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.25,0.06,10,0.45246031746031745,False
114.02,-12.9,103,55,53.4,6.9802,2140205.76,1000000,30.0,73776.27,2024,2025,ml_rerank,rerank,10.0,150000,8,0.14,0.25,0.06,20,0.45246031746031745,False
7.0,-8.75,40,16,40.0,1.8886,1069997.47,1000000,30.0,24220.15,2025,2026,base,,10.0,100000,6,0.06,0.15,0.0,10,0.027777777777777776,False
7.0,-8.75,40,16,40.0,1.8886,1069997.47,1000000,30.0,24220.15,2025,2026,base,,10.0,100000,6,0.06,0.15,0.0,20,0.027777777777777776,False
7.82,-8.53,52,22,42.31,2.1331,1078220.36,1000000,30.0,31466.56,2025,2026,base,,10.0,100000,6,0.06,0.15,0.06,10,0.031031746031746032,False
7.82,-8.53,52,22,42.31,2.1331,1078220.36,1000000,30.0,31466.56,2025,2026,base,,10.0,100000,6,0.06,0.15,0.06,20,0.031031746031746032,False
14.78,-10.76,39,15,38.46,3.0363,1147785.46,1000000,30.0,23852.41,2025,2026,base,,10.0,100000,6,0.06,0.25,0.0,10,0.05865079365079365,False
14.78,-10.76,39,15,38.46,3.0363,1147785.46,1000000,30.0,23852.41,2025,2026,base,,10.0,100000,6,0.06,0.25,0.0,20,0.05865079365079365,False
12.11,-11.49,47,18,38.3,2.6028,1121080.35,1000000,30.0,28586.49,2025,2026,base,,10.0,100000,6,0.06,0.25,0.06,10,0.04805555555555555,False
12.11,-11.49,47,18,38.3,2.6028,1121080.35,1000000,30.0,28586.49,2025,2026,base,,10.0,100000,6,0.06,0.25,0.06,20,0.04805555555555555,False
6.98,-12.6,37,16,43.24,1.9655,1069768.15,1000000,30.0,22414.04,2025,2026,base,,10.0,100000,6,0.1,0.15,0.0,10,0.0276984126984127,False
6.98,-12.6,37,16,43.24,1.9655,1069768.15,1000000,30.0,22414.04,2025,2026,base,,10.0,100000,6,0.1,0.15,0.0,20,0.0276984126984127,False
8.95,-11.25,45,20,44.44,2.4786,1089484.57,1000000,30.0,27287.81,2025,2026,base,,10.0,100000,6,0.1,0.15,0.06,10,0.035515873015873015,False
8.95,-11.25,45,20,44.44,2.4786,1089484.57,1000000,30.0,27287.81,2025,2026,base,,10.0,100000,6,0.1,0.15,0.06,20,0.035515873015873015,False
16.48,-12.51,37,15,40.54,3.2864,1164836.72,1000000,30.0,22700.1,2025,2026,base,,10.0,100000,6,0.1,0.25,0.0,10,0.0653968253968254,False
16.48,-12.51,37,15,40.54,3.2864,1164836.72,1000000,30.0,22700.1,2025,2026,base,,10.0,100000,6,0.1,0.25,0.0,20,0.0653968253968254,False
16.79,-11.37,43,18,41.86,3.4428,1167912.0,1000000,30.0,26320.19,2025,2026,base,,10.0,100000,6,0.1,0.25,0.06,10,0.06662698412698412,False
16.79,-11.37,43,18,41.86,3.4428,1167912.0,1000000,30.0,26320.19,2025,2026,base,,10.0,100000,6,0.1,0.25,0.06,20,0.06662698412698412,False
8.33,-10.21,32,14,43.75,2.3706,1083298.18,1000000,30.0,19445.73,2025,2026,base,,10.0,100000,6,0.14,0.15,0.0,10,0.03305555555555555,False
8.33,-10.21,32,14,43.75,2.3706,1083298.18,1000000,30.0,19445.73,2025,2026,base,,10.0,100000,6,0.14,0.15,0.0,20,0.03305555555555555,False
7.59,-10.97,42,18,42.86,2.1612,1075908.12,1000000,30.0,25441.54,2025,2026,base,,10.0,100000,6,0.14,0.15,0.06,10,0.030119047619047618,False
7.59,-10.97,42,18,42.86,2.1612,1075908.12,1000000,30.0,25441.54,2025,2026,base,,10.0,100000,6,0.14,0.15,0.06,20,0.030119047619047618,False
14.02,-11.0,34,13,38.24,2.8923,1140196.97,1000000,30.0,20820.55,2025,2026,base,,10.0,100000,6,0.14,0.25,0.0,10,0.055634920634920634,False
14.02,-11.0,34,13,38.24,2.8923,1140196.97,1000000,30.0,20820.55,2025,2026,base,,10.0,100000,6,0.14,0.25,0.0,20,0.055634920634920634,False
16.4,-11.4,41,17,41.46,3.3786,1164018.33,1000000,30.0,25104.86,2025,2026,base,,10.0,100000,6,0.14,0.25,0.06,10,0.06507936507936507,False
16.4,-11.4,41,17,41.46,3.3786,1164018.33,1000000,30.0,25104.86,2025,2026,base,,10.0,100000,6,0.14,0.25,0.06,20,0.06507936507936507,False
20.46,-9.6,56,27,48.21,3.9803,1204574.37,1000000,30.0,33910.39,2025,2026,base,,10.0,100000,8,0.06,0.15,0.0,10,0.08119047619047619,False
20.46,-9.6,56,27,48.21,3.9803,1204574.37,1000000,30.0,33910.39,2025,2026,base,,10.0,100000,8,0.06,0.15,0.0,20,0.08119047619047619,False
24.26,-8.05,70,35,50.0,4.6666,1242595.59,1000000,30.0,42517.08,2025,2026,base,,10.0,100000,8,0.06,0.15,0.06,10,0.09626984126984127,False
24.26,-8.05,70,35,50.0,4.6666,1242595.59,1000000,30.0,42517.08,2025,2026,base,,10.0,100000,8,0.06,0.15,0.06,20,0.09626984126984127,False
32.05,-10.13,56,25,44.64,4.8032,1320473.79,1000000,30.0,34253.15,2025,2026,base,,10.0,100000,8,0.06,0.25,0.0,10,0.12718253968253967,False
32.05,-10.13,56,25,44.64,4.8032,1320473.79,1000000,30.0,34253.15,2025,2026,base,,10.0,100000,8,0.06,0.25,0.0,20,0.12718253968253967,False
34.83,-9.71,66,31,46.97,5.3141,1348313.4,1000000,30.0,40354.97,2025,2026,base,,10.0,100000,8,0.06,0.25,0.06,10,0.1382142857142857,False
34.83,-9.71,66,31,46.97,5.3141,1348313.4,1000000,30.0,40354.97,2025,2026,base,,10.0,100000,8,0.06,0.25,0.06,20,0.1382142857142857,False
18.72,-11.07,51,25,49.02,3.831,1187159.57,1000000,30.0,30925.93,2025,2026,base,,10.0,100000,8,0.1,0.15,0.0,10,0.07428571428571427,False
18.72,-11.07,51,25,49.02,3.831,1187159.57,1000000,30.0,30925.93,2025,2026,base,,10.0,100000,8,0.1,0.15,0.0,20,0.07428571428571427,False
28.88,-7.87,63,33,52.38,5.5082,1288813.04,1000000,30.0,38453.48,2025,2026,base,,10.0,100000,8,0.1,0.15,0.06,10,0.1146031746031746,False
28.88,-7.87,63,33,52.38,5.5082,1288813.04,1000000,30.0,38453.48,2025,2026,base,,10.0,100000,8,0.1,0.15,0.06,20,0.1146031746031746,False
32.8,-11.77,54,25,46.3,4.8448,1327955.94,1000000,30.0,33108.26,2025,2026,base,,10.0,100000,8,0.1,0.25,0.0,10,0.13015873015873014,False
32.8,-11.77,54,25,46.3,4.8448,1327955.94,1000000,30.0,33108.26,2025,2026,base,,10.0,100000,8,0.1,0.25,0.0,20,0.13015873015873014,False
37.34,-10.19,62,30,48.39,5.5415,1373377.52,1000000,30.0,38059.37,2025,2026,base,,10.0,100000,8,0.1,0.25,0.06,10,0.14817460317460318,False
37.34,-10.19,62,30,48.39,5.5415,1373377.52,1000000,30.0,38059.37,2025,2026,base,,10.0,100000,8,0.1,0.25,0.06,20,0.14817460317460318,False
21.42,-8.77,45,23,51.11,4.5229,1214205.09,1000000,30.0,27396.48,2025,2026,base,,10.0,100000,8,0.14,0.15,0.0,10,0.085,False
21.42,-8.77,45,23,51.11,4.5229,1214205.09,1000000,30.0,27396.48,2025,2026,base,,10.0,100000,8,0.14,0.15,0.0,20,0.085,False
28.88,-6.8,59,31,52.54,5.7023,1288752.09,1000000,30.0,36046.07,2025,2026,base,,10.0,100000,8,0.14,0.15,0.06,10,0.1146031746031746,False
28.88,-6.8,59,31,52.54,5.7023,1288752.09,1000000,30.0,36046.07,2025,2026,base,,10.0,100000,8,0.14,0.15,0.06,20,0.1146031746031746,False
31.25,-10.49,50,23,46.0,4.6707,1312504.6,1000000,30.0,30654.54,2025,2026,base,,10.0,100000,8,0.14,0.25,0.0,10,0.12400793650793651,False
31.25,-10.49,50,23,46.0,4.6707,1312504.6,1000000,30.0,30654.54,2025,2026,base,,10.0,100000,8,0.14,0.25,0.0,20,0.12400793650793651,False
37.57,-9.81,59,29,49.15,5.5695,1375717.27,1000000,30.0,36261.0,2025,2026,base,,10.0,100000,8,0.14,0.25,0.06,10,0.1490873015873016,False
37.57,-9.81,59,29,49.15,5.5695,1375717.27,1000000,30.0,36261.0,2025,2026,base,,10.0,100000,8,0.14,0.25,0.06,20,0.1490873015873016,False
3.35,-12.58,37,14,37.84,1.0012,1033472.42,1000000,30.0,27730.23,2025,2026,base,,10.0,150000,6,0.06,0.15,0.0,10,0.013293650793650793,False
3.35,-12.58,37,14,37.84,1.0012,1033472.42,1000000,30.0,27730.23,2025,2026,base,,10.0,150000,6,0.06,0.15,0.0,20,0.013293650793650793,False
-1.67,-15.81,52,21,40.38,-0.0142,983253.69,1000000,30.0,39657.76,2025,2026,base,,10.0,150000,6,0.06,0.15,0.06,10,-0.006626984126984127,False
-1.67,-15.81,52,21,40.38,-0.0142,983253.69,1000000,30.0,39657.76,2025,2026,base,,10.0,150000,6,0.06,0.15,0.06,20,-0.006626984126984127,False
7.72,-13.73,38,13,34.21,1.6155,1077178.66,1000000,30.0,29966.21,2025,2026,base,,10.0,150000,6,0.06,0.25,0.0,10,0.030634920634920633,False
7.72,-13.73,38,13,34.21,1.6155,1077178.66,1000000,30.0,29966.21,2025,2026,base,,10.0,150000,6,0.06,0.25,0.0,20,0.030634920634920633,False
6.14,-15.14,49,17,34.69,1.338,1061439.38,1000000,30.0,39243.55,2025,2026,base,,10.0,150000,6,0.06,0.25,0.06,10,0.024365079365079364,False
6.14,-15.14,49,17,34.69,1.338,1061439.38,1000000,30.0,39243.55,2025,2026,base,,10.0,150000,6,0.06,0.25,0.06,20,0.024365079365079364,False
0.15,-13.75,34,13,38.24,0.283,1001492.29,1000000,30.0,25366.16,2025,2026,base,,10.0,150000,6,0.1,0.15,0.0,10,0.0005952380952380952,False
0.15,-13.75,34,13,38.24,0.283,1001492.29,1000000,30.0,25366.16,2025,2026,base,,10.0,150000,6,0.1,0.15,0.0,20,0.0005952380952380952,False
-2.52,-15.43,45,19,42.22,-0.2412,974804.42,1000000,30.0,33561.83,2025,2026,base,,10.0,150000,6,0.1,0.15,0.06,10,-0.01,False
-2.52,-15.43,45,19,42.22,-0.2412,974804.42,1000000,30.0,33561.83,2025,2026,base,,10.0,150000,6,0.1,0.15,0.06,20,-0.01,False
7.7,-13.53,35,12,34.29,1.6325,1076995.26,1000000,30.0,27810.85,2025,2026,base,,10.0,150000,6,0.1,0.25,0.0,10,0.030555555555555555,False
7.7,-13.53,35,12,34.29,1.6325,1076995.26,1000000,30.0,27810.85,2025,2026,base,,10.0,150000,6,0.1,0.25,0.0,20,0.030555555555555555,False
14.81,-11.62,42,16,38.1,2.824,1148077.62,1000000,30.0,34467.67,2025,2026,base,,10.0,150000,6,0.1,0.25,0.06,10,0.05876984126984127,False
14.81,-11.62,42,16,38.1,2.824,1148077.62,1000000,30.0,34467.67,2025,2026,base,,10.0,150000,6,0.1,0.25,0.06,20,0.05876984126984127,False
7.04,-10.45,28,12,42.86,1.9251,1070442.54,1000000,30.0,21535.29,2025,2026,base,,10.0,150000,6,0.14,0.15,0.0,10,0.027936507936507936,False
7.04,-10.45,28,12,42.86,1.9251,1070442.54,1000000,30.0,21535.29,2025,2026,base,,10.0,150000,6,0.14,0.15,0.0,20,0.027936507936507936,False
-0.96,-13.84,41,18,43.9,0.0628,990353.66,1000000,30.0,30386.25,2025,2026,base,,10.0,150000,6,0.14,0.15,0.06,10,-0.0038095238095238095,False
-0.96,-13.84,41,18,43.9,0.0628,990353.66,1000000,30.0,30386.25,2025,2026,base,,10.0,150000,6,0.14,0.15,0.06,20,-0.0038095238095238095,False
7.92,-12.78,29,9,31.03,1.6809,1079245.29,1000000,30.0,22936.42,2025,2026,base,,10.0,150000,6,0.14,0.25,0.0,10,0.03142857142857143,False
7.92,-12.78,29,9,31.03,1.6809,1079245.29,1000000,30.0,22936.42,2025,2026,base,,10.0,150000,6,0.14,0.25,0.0,20,0.03142857142857143,False
16.11,-11.22,38,15,39.47,3.0633,1161090.26,1000000,30.0,31459.34,2025,2026,base,,10.0,150000,6,0.14,0.25,0.06,10,0.06392857142857143,False
16.11,-11.22,38,15,39.47,3.0633,1161090.26,1000000,30.0,31459.34,2025,2026,base,,10.0,150000,6,0.14,0.25,0.06,20,0.06392857142857143,False
9.92,-12.52,54,23,42.59,2.0262,1099247.42,1000000,30.0,34295.28,2025,2026,base,,10.0,150000,8,0.06,0.15,0.0,10,0.03936507936507937,False
9.92,-12.52,54,23,42.59,2.0262,1099247.42,1000000,30.0,34295.28,2025,2026,base,,10.0,150000,8,0.06,0.15,0.0,20,0.03936507936507937,False
4.59,-15.14,70,31,44.29,1.0938,1045887.7,1000000,30.0,45789.88,2025,2026,base,,10.0,150000,8,0.06,0.15,0.06,10,0.018214285714285714,False
4.59,-15.14,70,31,44.29,1.0938,1045887.7,1000000,30.0,45789.88,2025,2026,base,,10.0,150000,8,0.06,0.15,0.06,20,0.018214285714285714,False
18.41,-14.24,51,21,41.18,2.8979,1184119.23,1000000,30.0,36054.55,2025,2026,base,,10.0,150000,8,0.06,0.25,0.0,10,0.07305555555555555,False
18.41,-14.24,51,21,41.18,2.8979,1184119.23,1000000,30.0,36054.55,2025,2026,base,,10.0,150000,8,0.06,0.25,0.0,20,0.07305555555555555,False
22.33,-11.66,65,30,46.15,3.5278,1223272.54,1000000,30.0,46964.05,2025,2026,base,,10.0,150000,8,0.06,0.25,0.06,10,0.0886111111111111,False
22.33,-11.66,65,30,46.15,3.5278,1223272.54,1000000,30.0,46964.05,2025,2026,base,,10.0,150000,8,0.06,0.25,0.06,20,0.0886111111111111,False
7.81,-15.37,48,21,43.75,1.7236,1078090.75,1000000,30.0,31005.58,2025,2026,base,,10.0,150000,8,0.1,0.15,0.0,10,0.03099206349206349,False
7.81,-15.37,48,21,43.75,1.7236,1078090.75,1000000,30.0,31005.58,2025,2026,base,,10.0,150000,8,0.1,0.15,0.0,20,0.03099206349206349,False
7.25,-15.46,62,30,48.39,1.5544,1072521.91,1000000,30.0,40511.07,2025,2026,base,,10.0,150000,8,0.1,0.15,0.06,10,0.028769841269841268,False
7.25,-15.46,62,30,48.39,1.5544,1072521.91,1000000,30.0,40511.07,2025,2026,base,,10.0,150000,8,0.1,0.15,0.06,20,0.028769841269841268,False
13.87,-15.87,48,19,39.58,2.3178,1138661.36,1000000,30.0,33058.75,2025,2026,base,,10.0,150000,8,0.1,0.25,0.0,10,0.055039682539682534,False
13.87,-15.87,48,19,39.58,2.3178,1138661.36,1000000,30.0,33058.75,2025,2026,base,,10.0,150000,8,0.1,0.25,0.0,20,0.055039682539682534,False
25.15,-11.53,59,28,47.46,3.9283,1251480.68,1000000,30.0,42908.49,2025,2026,base,,10.0,150000,8,0.1,0.25,0.06,10,0.0998015873015873,False
25.15,-11.53,59,28,47.46,3.9283,1251480.68,1000000,30.0,42908.49,2025,2026,base,,10.0,150000,8,0.1,0.25,0.06,20,0.0998015873015873,False
9.28,-13.07,41,18,43.9,2.0377,1092828.78,1000000,30.0,26268.6,2025,2026,base,,10.0,150000,8,0.14,0.15,0.0,10,0.036825396825396824,False
9.28,-13.07,41,18,43.9,2.0377,1092828.78,1000000,30.0,26268.6,2025,2026,base,,10.0,150000,8,0.14,0.15,0.0,20,0.036825396825396824,False
4.71,-14.82,58,27,46.55,1.1391,1047133.39,1000000,30.0,36710.53,2025,2026,base,,10.0,150000,8,0.14,0.15,0.06,10,0.01869047619047619,False
4.71,-14.82,58,27,46.55,1.1391,1047133.39,1000000,30.0,36710.53,2025,2026,base,,10.0,150000,8,0.14,0.15,0.06,20,0.01869047619047619,False
18.21,-14.06,42,17,40.48,2.9307,1182066.67,1000000,30.0,29321.78,2025,2026,base,,10.0,150000,8,0.14,0.25,0.0,10,0.07226190476190476,False
18.21,-14.06,42,17,40.48,2.9307,1182066.67,1000000,30.0,29321.78,2025,2026,base,,10.0,150000,8,0.14,0.25,0.0,20,0.07226190476190476,False
23.37,-11.88,55,27,49.09,3.7016,1233745.82,1000000,30.0,39696.61,2025,2026,base,,10.0,150000,8,0.14,0.25,0.06,10,0.09273809523809524,False
23.37,-11.88,55,27,49.09,3.7016,1233745.82,1000000,30.0,39696.61,2025,2026,base,,10.0,150000,8,0.14,0.25,0.06,20,0.09273809523809524,False
27.25,-7.09,48,21,43.75,4.8853,1272460.83,1000000,30.0,29635.99,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.0,10,0.10813492063492064,False
27.25,-7.09,48,21,43.75,4.8853,1272460.83,1000000,30.0,29635.99,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.0,20,0.10813492063492064,False
26.92,-7.19,52,23,44.23,4.7542,1269175.4,1000000,30.0,32033.32,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.06,10,0.10682539682539684,False
26.92,-7.19,52,23,44.23,4.7542,1269175.4,1000000,30.0,32033.32,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.15,0.06,20,0.10682539682539684,False
18.3,-6.94,44,16,36.36,3.9846,1182982.51,1000000,30.0,26959.52,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.0,10,0.07261904761904762,False
18.3,-6.94,44,16,36.36,3.9846,1182982.51,1000000,30.0,26959.52,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.0,20,0.07261904761904762,False
29.03,-6.96,48,19,39.58,5.1713,1290331.02,1000000,30.0,29689.76,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.06,10,0.1151984126984127,False
29.03,-6.96,48,19,39.58,5.1713,1290331.02,1000000,30.0,29689.76,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.06,0.25,0.06,20,0.1151984126984127,False
24.16,-6.91,43,20,46.51,4.4717,1241566.66,1000000,30.0,26534.0,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.0,10,0.09587301587301587,False
24.16,-6.91,43,20,46.51,4.4717,1241566.66,1000000,30.0,26534.0,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.0,20,0.09587301587301587,False
25.26,-7.41,46,20,43.48,4.5522,1252561.61,1000000,30.0,28372.5,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.06,10,0.10023809523809525,False
25.26,-7.41,46,20,43.48,4.5522,1252561.61,1000000,30.0,28372.5,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.15,0.06,20,0.10023809523809525,False
33.68,-6.28,36,15,41.67,5.8646,1336764.63,1000000,30.0,22607.81,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.0,10,0.13365079365079366,False
33.68,-6.28,36,15,41.67,5.8646,1336764.63,1000000,30.0,22607.81,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.0,20,0.13365079365079366,False
33.72,-6.98,42,18,42.86,5.9874,1337198.6,1000000,30.0,26219.95,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.06,10,0.1338095238095238,False
33.72,-6.98,42,18,42.86,5.9874,1337198.6,1000000,30.0,26219.95,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.1,0.25,0.06,20,0.1338095238095238,False
14.32,-8.07,35,16,45.71,3.4326,1143228.25,1000000,30.0,21423.65,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.0,10,0.05682539682539683,False
14.32,-8.07,35,16,45.71,3.4326,1143228.25,1000000,30.0,21423.65,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.0,20,0.05682539682539683,False
15.88,-8.2,41,18,43.9,3.6615,1158834.07,1000000,30.0,25081.44,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.06,10,0.06301587301587303,False
15.88,-8.2,41,18,43.9,3.6615,1158834.07,1000000,30.0,25081.44,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.15,0.06,20,0.06301587301587303,False
27.67,-6.19,29,13,44.83,5.9693,1276696.36,1000000,30.0,18214.43,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.0,10,0.1098015873015873,False
27.67,-6.19,29,13,44.83,5.9693,1276696.36,1000000,30.0,18214.43,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.0,20,0.1098015873015873,False
25.27,-6.98,39,17,43.59,5.4455,1252674.48,1000000,30.0,24160.2,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.06,10,0.10027777777777777,False
25.27,-6.98,39,17,43.59,5.4455,1252674.48,1000000,30.0,24160.2,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,6,0.14,0.25,0.06,20,0.10027777777777777,False
31.63,-8.92,68,30,44.12,4.7216,1316263.63,1000000,30.0,41647.76,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.0,10,0.12551587301587303,False
31.63,-8.92,68,30,44.12,4.7216,1316263.63,1000000,30.0,41647.76,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.0,20,0.12551587301587303,False
32.51,-8.98,71,32,45.07,4.8494,1325057.1,1000000,30.0,43479.64,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.06,10,0.1290079365079365,False
32.51,-8.98,71,32,45.07,4.8494,1325057.1,1000000,30.0,43479.64,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.15,0.06,20,0.1290079365079365,False
34.29,-7.51,53,22,41.51,5.3603,1342908.37,1000000,30.0,32628.13,2025,2026,fusion_hybrid_a0p5,hybrid,0.5,100000,8,0.06,0.25,0.0,10,0.13607142857142857,False
